operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,284384,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,285504,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,288800,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,289920,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,293216,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,294336,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,297632,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,298752,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,302048,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,303168,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,306464,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,307584,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,310880,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,312000,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,315296,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,316416,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,319712,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,320832,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,324128,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,325248,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,328544,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,329664,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,332960,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,334080,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,337376,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,338496,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,341792,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,342912,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,346208,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,347328,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,350624,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,351744,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,355040,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,356160,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,359456,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,360576,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,363872,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,364992,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,368288,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,369408,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
