operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,0,55356,273,130,274,100,3.131103515625,147.5
q projection,0,55630,273,130,274,100,3.131103515625,147.5
q projection,0,55904,273,130,274,100,3.131103515625,147.5
q projection,0,56178,273,130,274,100,3.131103515625,147.5
q projection,0,56452,273,130,274,100,3.131103515625,147.5
q projection,0,56726,273,130,274,100,3.131103515625,147.5
q projection,0,57000,273,130,274,100,3.131103515625,147.5
q projection,0,57274,273,130,274,100,3.131103515625,147.5
q projection,0,57548,273,130,274,100,3.131103515625,147.5
q projection,0,57822,273,130,274,100,3.131103515625,147.5
q projection,0,58096,273,130,274,100,3.131103515625,147.5
q projection,0,58370,273,130,274,100,3.131103515625,147.5
q projection,0,58644,273,130,274,100,3.131103515625,147.5
q projection,0,58918,273,130,274,100,3.131103515625,147.5
q projection,0,59192,273,130,274,100,3.131103515625,147.5
q projection,0,59466,273,130,274,100,3.131103515625,147.5
q projection,0,59740,273,130,274,100,3.131103515625,147.5
q projection,0,60014,273,130,274,100,3.131103515625,147.5
q projection,0,60288,273,130,274,100,3.131103515625,147.5
q projection,0,60562,273,130,274,100,3.131103515625,147.5
q projection,0,60836,273,130,274,100,3.131103515625,147.5
q projection,0,61110,273,130,274,100,3.131103515625,147.5
q projection,0,61384,273,130,274,100,3.131103515625,147.5
q projection,0,61658,273,130,274,100,3.131103515625,147.5
q projection,0,61932,273,130,274,100,3.131103515625,147.5
q projection,0,62206,273,130,274,100,3.131103515625,147.5
q projection,0,62480,273,130,274,100,3.131103515625,147.5
q projection,0,62754,273,130,274,100,3.131103515625,147.5
q projection,0,63028,273,130,274,100,3.131103515625,147.5
q projection,0,63302,273,130,274,100,3.131103515625,147.5
q projection,0,63576,273,130,274,100,3.131103515625,147.5
q projection,0,63850,273,130,274,100,3.131103515625,147.5
q projection,0,64124,273,130,274,100,3.131103515625,147.5
q projection,0,64398,273,130,274,100,3.131103515625,147.5
q projection,0,64672,273,130,274,100,3.131103515625,147.5
q projection,0,64946,273,130,274,100,3.131103515625,147.5
q projection,0,65220,273,130,274,100,3.131103515625,147.5
q projection,0,65494,273,130,274,100,3.131103515625,147.5
q projection,0,65768,273,130,274,100,3.131103515625,147.5
q projection,0,66042,273,130,274,100,3.131103515625,147.5
q projection,0,66316,273,130,274,100,3.131103515625,147.5
q projection,0,66590,273,130,274,100,3.131103515625,147.5
q projection,0,66864,273,130,274,100,3.131103515625,147.5
q projection,0,67138,273,130,274,100,3.131103515625,147.5
q projection,0,67412,273,130,274,100,3.131103515625,147.5
q projection,0,67686,273,130,274,100,3.131103515625,147.5
q projection,0,67960,273,130,274,100,3.131103515625,147.5
q projection,0,68234,273,130,274,100,3.131103515625,147.5
q projection,0,68508,273,130,274,100,3.131103515625,147.5
q projection,0,68782,273,130,274,100,3.131103515625,147.5
q projection,0,69056,273,130,274,100,3.131103515625,147.5
q projection,0,69330,273,130,274,100,3.131103515625,147.5
q projection,0,69604,273,130,274,100,3.131103515625,147.5
q projection,0,69878,273,130,274,100,3.131103515625,147.5
q projection,0,70152,273,1,274,100,3.131103515625,147.5
k projection,0,136,0,136,136,100,3.3203125,147.5
k projection,0,409,272,129,273,100,3.1280517578125,147.5
k projection,0,682,272,129,273,100,3.1280517578125,147.5
k projection,0,955,272,129,273,100,3.1280517578125,147.5
