operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,37427,145,145,145,100,100.000,1.3961605584642234
q projection,-1,37572,145,145,145,100,100.000,1.3961605584642234
q projection,-1,37717,145,145,145,100,100.000,1.3961605584642234
q projection,-1,37862,145,145,145,100,100.000,1.3961605584642234
q projection,-1,38007,145,145,145,100,100.000,1.3961605584642234
q projection,-1,38152,145,145,145,100,100.000,1.3961605584642234
q projection,-1,38297,145,145,145,100,100.000,1.3961605584642234
q projection,-1,38442,145,145,145,100,100.000,1.3961605584642234
q projection,-1,38587,145,145,145,100,100.000,1.3961605584642234
q projection,-1,38732,145,145,145,100,100.000,1.3961605584642234
q projection,-1,38877,145,145,145,100,100.000,1.3961605584642234
q projection,-1,39022,145,145,145,100,100.000,1.3961605584642234
q projection,-1,39167,145,145,145,100,100.000,1.3961605584642234
q projection,-1,39312,145,145,145,100,100.000,1.3961605584642234
q projection,-1,39457,145,145,145,100,100.000,1.3961605584642234
q projection,-1,39602,145,145,145,100,100.000,1.3961605584642234
q projection,-1,39747,145,145,145,100,100.000,1.3961605584642234
q projection,-1,39892,145,145,145,100,100.000,1.3961605584642234
q projection,-1,40037,145,145,145,100,100.000,1.3961605584642234
q projection,-1,40182,145,145,145,100,100.000,1.3961605584642234
q projection,-1,40327,145,145,145,100,100.000,1.3961605584642234
q projection,-1,40472,145,145,145,100,100.000,1.3961605584642234
q projection,-1,40617,145,145,145,100,100.000,1.3961605584642234
q projection,-1,40762,145,145,145,100,100.000,1.3961605584642234
q projection,-1,40907,145,145,145,100,100.000,1.3961605584642234
q projection,-1,41052,145,145,145,100,100.000,1.3961605584642234
q projection,-1,41197,145,145,145,100,100.000,1.3961605584642234
q projection,-1,41342,145,145,145,100,100.000,1.3961605584642234
q projection,-1,41487,145,145,145,100,100.000,1.3961605584642234
q projection,-1,41632,145,145,145,100,100.000,1.3961605584642234
q projection,-1,41777,145,145,145,100,100.000,1.3961605584642234
q projection,-1,41922,145,145,145,100,100.000,1.3961605584642234
q projection,-1,42067,145,145,145,100,100.000,1.3961605584642234
q projection,-1,42212,145,145,145,100,100.000,1.3961605584642234
q projection,-1,42357,145,145,145,100,100.000,1.3961605584642234
q projection,-1,42502,145,145,145,100,100.000,1.3961605584642234
q projection,-1,42647,145,145,145,100,100.000,1.3961605584642234
q projection,-1,42792,145,145,145,100,100.000,1.3961605584642234
q projection,-1,42937,145,145,145,100,100.000,1.3961605584642234
q projection,-1,43082,145,145,145,100,100.000,1.3961605584642234
q projection,-1,43227,145,145,145,100,100.000,1.3961605584642234
q projection,-1,43372,145,145,145,100,100.000,1.3961605584642234
q projection,-1,43517,145,145,145,100,100.000,1.3961605584642234
q projection,-1,43662,145,145,145,100,100.000,1.3961605584642234
q projection,-1,43807,145,145,145,100,100.000,1.3961605584642234
q projection,-1,43952,145,145,145,100,100.000,1.3961605584642234
q projection,-1,44097,145,145,145,100,100.000,1.3961605584642234
q projection,-1,44242,145,145,145,100,100.000,1.3961605584642234
q projection,-1,44387,145,145,145,100,100.000,1.3961605584642234
q projection,-1,44532,145,145,145,100,100.000,1.3961605584642234
q projection,-1,44677,145,145,145,100,100.000,1.3961605584642234
q projection,-1,44822,145,145,145,100,100.000,1.3961605584642234
q projection,-1,44967,145,145,145,100,100.000,1.3961605584642234
q projection,-1,45112,145,145,145,100,100.000,1.3961605584642234
q projection,-1,45257,145,145,145,100,100.000,1.3961605584642234
q projection,-1,45402,145,145,145,100,100.000,1.3961605584642234
q projection,-1,45547,145,145,145,100,100.000,1.3961605584642234
q projection,-1,45692,145,145,145,100,100.000,1.3961605584642234
q projection,-1,45837,145,145,145,100,100.000,1.3961605584642234
q projection,-1,45982,145,145,145,100,100.000,1.3961605584642234
q projection,-1,46127,145,145,145,100,100.000,1.3961605584642234
q projection,-1,46272,145,145,145,100,100.000,1.3961605584642234
q projection,-1,46417,145,145,145,100,100.000,1.3961605584642234
q projection,-1,46562,145,145,145,100,100.000,1.3961605584642234
q projection,-1,46707,145,145,145,100,100.000,1.3961605584642234
q projection,-1,46852,145,145,145,100,100.000,1.3961605584642234
