operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,214713,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,215717,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,216721,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,217725,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,218729,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,219733,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,220737,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,221741,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,222745,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,223749,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,224753,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,225757,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,226761,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,227765,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,228769,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,229773,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,230777,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,231781,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,232785,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,233789,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,234793,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,235797,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,236801,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,237805,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,238809,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,239813,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,240817,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,241821,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,242825,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,243829,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,244833,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,245837,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,246841,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,247845,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,248849,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,249853,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,250857,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,251861,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,252865,1004,0,1004,100,100.000,3.188775510204082
